# Time;x;y;z;LookX;LookY;LookZ
1089.0;461703.3773850639;4660480.806668318;1229.3231386156242;461713.3803803804;4660490.811811812;1229.3293293293293
1105.0;461711.029235922;4660486.89232813;1231.226737022003;461721.033033033;4660496.867867867;1231.2312312312313
1121.0;461718.6869286131;4660492.943259756;1233.1456749009699;461728.68568568566;4660502.923923924;1233.133133133133
1137.0;461726.3320332527;4660498.992182982;1235.042089035557;461736.33833833836;4660508.97997998;1235.035035035035
1153.0;461734.00007022556;4660505.02212727;1236.940450345904;461743.990990991;4660515.036036036;1236.936936936937
1169.0;461741.63844206865;4660511.078146033;1238.8315394493723;461751.64364364365;4660521.092092092;1238.838838838839
1185.0;461749.303165865;4660517.130642594;1240.7508190067133;461759.2962962963;4660527.148148148;1240.7407407407406
1201.0;461756.9475731962;4660523.218505968;1242.6412094824195;461766.94894894894;4660533.2042042045;1242.6426426426426
1217.0;461764.609261678;4660529.2694015335;1244.538189743447;461774.6016016016;4660539.260260261;1244.5445445445446
1233.0;461772.24880403525;4660535.30193428;1246.448570822012;461782.2542542543;4660545.316316316;1246.4464464464465
1249.0;461779.8963962987;4660541.37393065;1248.3458624823952;461789.9069069069;4660551.372372372;1248.3483483483483
1265.0;461787.5562661983;4660547.426153044;1250.2638118222062;461797.55955955957;4660557.428428428;1250.2502502502502
1281.0;461795.19995728857;4660553.480472068;1252.1473001051427;461805.2122122122;4660563.484484484;1252.1521521521522
1297.0;461802.86322400987;4660559.540012057;1254.0617405422847;461812.86486486485;4660569.540540541;1254.0540540540542
1313.0;461810.5171865043;4660565.60043316;1255.9577027453665;461820.5175175175;4660575.596596597;1255.955955955956
1329.0;461818.18812852306;4660571.670311963;1257.8640223182501;461828.1701701702;4660581.652652653;1257.8578578578579
1345.0;461825.8250616815;4660577.708334691;1259.7723497153838;461835.82282282284;4660587.708708709;1259.7597597597598
1361.0;461833.4744013182;4660583.770137769;1261.6616665266781;461843.4754754755;4660593.764764764;1261.6616616616616
1377.0;461841.12490065885;4660589.80570643;1263.553332107214;461851.1281281281;4660599.8208208205;1263.5635635635635
1393.0;461848.772952105;4660595.869763089;1265.4556693451284;461858.78078078077;4660605.876876877;1265.4654654654655
1409.0;461856.42618510756;4660601.932958493;1267.3702545854314;461866.4334334334;4660611.932932933;1267.3673673673675
1425.0;461864.08153728576;4660607.969517193;1269.2645167923367;461874.0860860861;4660617.988988989;1269.2692692692692
1441.0;461871.7467387883;4660614.05648113;1271.1676476461043;461881.73873873876;4660624.045045045;1271.1711711711712
1457.0;461879.3924124264;4660620.11163554;1273.0667329298744;461889.3913913914;4660630.101101101;1273.0730730730731
1473.0;461887.0456806265;4660626.189491254;1274.9855767362867;461897.04404404404;4660636.157157158;1274.9749749749749
1489.0;461894.7109360896;4660632.205824904;1276.8694184190558;461904.6966966967;4660642.213213213;1276.8768768768768
1505.0;461902.35018899554;4660638.277757344;1278.781761850795;461912.34934934933;4660648.269269269;1278.7787787787788
1521.0;461910.0064399043;4660644.30930756;1280.6997392221424;461920.002002002;4660654.325325325;1280.6806806806808
1537.0;461917.6609319932;4660650.374212798;1282.5913727132731;461927.6546546547;4660660.381381381;1282.5825825825825
1553.0;461925.3201163839;4660656.442249732;1284.4640938941477;461935.3073073073;4660666.4374374375;1284.4844844844845
1569.0;461932.9456336628;4660662.524538229;1286.38042538385;461942.95995995996;4660672.493493494;1286.3863863863864
1585.0;461940.62267081044;4660668.5618730495;1288.2924112699075;461950.6126126126;4660678.54954955;1288.2882882882882
1601.0;461948.26778149663;4660674.588120371;1290.1857700606765;461958.26526526525;4660684.605605606;1290.1901901901902
1617.0;461955.9399728152;4660680.671216692;1292.100191359189;461965.9179179179;4660690.661661661;1292.0920920920921
1633.0;461963.5586504469;4660686.718059603;1294.006570370955;461973.5705705706;4660696.717717717;1293.993993993994
1649.0;461971.2093272836;4660692.781794694;1295.9194959272663;461981.22322322323;4660702.773773774;1295.8958958958958
1665.0;461978.8643957434;4660698.843944913;1297.7923224780366;461988.8758758759;4660708.82982983;1297.7977977977978
1681.0;461986.51975715894;4660704.904234321;1299.7004395733425;461996.5285285285;4660714.885885886;1299.6996996996997
1697.0;461994.18523197336;4660710.95545623;1301.5865426208368;462004.18118118116;4660720.941941942;1301.6016016016015
1713.0;462001.830326257;4660716.9934184;1303.5010987582284;462011.8338338338;4660726.997997998;1303.5035035035035
1729.0;462009.5033246515;4660723.046568459;1305.406513488249;462019.4864864865;4660733.054054054;1305.4054054054054
1745.0;462017.14326055645;4660729.115301281;1307.2961840438281;462027.13913913915;4660739.11011011;1307.3073073073074
1761.0;462024.79964278534;4660735.169251414;1309.2042748192073;462034.7917917918;4660745.166166166;1309.2092092092091
1777.0;462032.4479135606;4660741.224356714;1311.1151913759677;462042.44444444444;4660751.222222222;1311.111111111111
1793.0;462040.10873769695;4660747.270491856;1313.015675772434;462050.0970970971;4660757.278278278;1313.013013013013
1809.0;462047.75871616206;4660753.322442797;1314.917131248238;462057.7497497497;4660763.334334334;1314.9149149149148
1825.0;462055.4047412037;4660759.39368053;1316.8193137283083;462065.4024024024;4660769.3903903905;1316.8168168168168
1841.0;462063.05466148513;4660765.453760326;1318.7233659008527;462073.05505505507;4660775.446446447;1318.7187187187187
1857.0;462070.69553033455;4660771.505493322;1320.6302838045103;462080.7077077077;4660781.502502503;1320.6206206206207
1873.0;462078.36085297033;4660777.542127273;1322.5291960841384;462088.36036036036;4660787.558558558;1322.5225225225224
1889.0;462086.0109947121;4660783.605846922;1324.4260579398006;462096.013013013;4660793.614614614;1324.4244244244244
1905.0;462093.67693425686;4660789.672755948;1326.3383613034196;462103.66566566564;4660799.67067067;1326.3263263263264
1921.0;462101.3208224737;4660795.727927327;1328.2385021797345;462111.31831831834;4660805.726726727;1328.2282282282283
1937.0;462108.96776526654;4660801.783864824;1330.1387108602614;462118.970970971;4660811.782782783;1330.13013013013
1953.0;462116.6187896149;4660807.843119856;1332.0255948201975;462126.6236236236;4660817.838838839;1332.032032032032
1969.0;462124.28659508127;4660813.882041579;1333.9188683666985;462134.2762762763;4660823.894894895;1333.933933933934
1985.0;462131.93835089606;4660819.960243903;1335.8371946866168;462141.9289289289;4660829.950950951;1335.835835835836
2002.0;462139.58110052656;4660826.010420699;1337.7398819947744;462149.58158158156;4660836.007007007;1337.7377377377377
2018.0;462147.22731889045;4660832.045745207;1339.6415627654267;462157.23423423426;4660842.063063063;1339.6396396396397
2034.0;462154.86390871357;4660838.130547396;1341.5378028131504;462164.8868868869;4660848.119119119;1341.5415415415416
2050.0;462162.54789766355;4660844.167298183;1343.4317307066358;462172.53953953955;4660854.175175175;1343.4434434434434
2066.0;462170.20900934155;4660850.2306692405;1345.347792258852;462180.1921921922;4660860.231231231;1345.3453453453453
2082.0;462177.84924479225;4660856.29495163;1347.2421260945612;462187.84484484483;4660866.287287287;1347.2472472472473
2098.0;462185.49024255463;4660862.323488326;1349.1556432896584;462195.4974974975;4660872.343343344;1349.1491491491493
2114.0;462193.1382068818;4660868.387938736;1351.0680981599633;462203.1501501502;4660878.3993994;1351.051051051051
2130.0;462200.801678503;4660874.458347147;1352.926753689886;462210.8028028028;4660884.455455455;1352.952952952953
2146.0;462208.4552172621;4660880.510716919;1354.8480068624083;462218.45545545546;4660890.511511511;1354.854854854855
2162.0;462216.1035456523;4660886.559230802;1356.759158910083;462226.1081081081;4660896.567567567;1356.7567567567567
2178.0;462223.7706130667;4660892.60386676;1358.65552916758;462233.76076076075;4660902.6236236235;1358.6586586586586
2194.0;462231.43087940593;4660898.661467485;1360.5630147477802;462241.4134134134;4660908.67967968;1360.5605605605606
2210.0;462239.06530003046;4660904.747035904;1362.4610143865543;462249.0660660661;4660914.735735736;1362.4624624624626
2226.0;462246.70240943664;4660910.790456912;1364.3663122521791;462256.71871871874;4660920.791791792;1364.3643643643643
2242.0;462254.3874991159;4660916.851379481;1366.2823268188465;462264.3713713714;4660926.847847848;1366.2662662662663
2258.0;462262.02110352315;4660922.917840959;1368.1555582032634;462272.024024024;4660932.903903903;1368.1681681681682
2274.0;462269.6776429432;4660928.94523885;1370.0601733439846;462279.67667667667;4660938.95995996;1370.07007007007
2290.0;462277.3243776538;4660935.010962103;1371.9826489460077;462287.3293293293;4660945.016016016;1371.971971971972
2306.0;462284.9798441171;4660941.079351238;1373.8619465897339;462294.98198198195;4660951.072072072;1373.873873873874
2322.0;462292.6522094301;4660947.138698456;1375.7734283039551;462302.63463463465;4660957.128128128;1375.7757757757759
2338.0;462300.27763443167;4660953.176816977;1377.6691714381773;462310.2872872873;4660963.184184184;1377.6776776776776
2354.0;462307.9419299571;4660959.226688397;1379.5730773826192;462317.93993993994;4660969.2402402405;1379.5795795795796
2370.0;462315.59544125036;4660965.319917552;1381.4794046809097;462325.5925925926;4660975.296296297;1381.4814814814815
2386.0;462323.2328087678;4660971.353694132;1383.4032769003743;462333.2452452452;4660981.352352353;1383.3833833833833
2402.0;462330.901568999;4660977.409475157;1385.2930241235726;462340.89789789787;4660987.408408408;1385.2852852852852
2418.0;462338.5356877285;4660983.460462488;1387.2023973119608;462348.5505505506;4660993.464464464;1387.1871871871872
2434.0;462346.18420231406;4660989.515979372;1389.0775897665944;462356.2032032032;4660999.52052052;1389.0890890890892
2450.0;462353.85415145906;4660995.584903231;1390.9768694875825;462363.85585585586;4661005.576576577;1390.9909909909911
2466.0;462361.50322585594;4661001.657967895;1392.892662217571;462371.5085085085;4661011.632632633;1392.8928928928929
2482.0;462369.15865617106;4661007.692195383;1394.7943008260436;462379.16116116114;4661017.688688689;1394.7947947947948
2498.0;462376.8089803878;4661013.7365529025;1396.6874663822698;462386.8138138138;4661023.744744745;1396.6966966966966
2514.0;462384.4803879108;4661019.81637584;1398.6016774233563;462394.4664664665;4661029.800800801;1398.5985985985985
2530.0;462392.1230823742;4661025.863912148;1400.508096832343;462402.11911911913;4661035.8568568565;1400.5005005005005
2546.0;462399.7691239609;4661031.909975508;1402.3952258080767;462409.7717717718;4661041.912912913;1402.4024024024025
2562.0;462407.4256111953;4661037.967620939;1404.2965081579002;462417.4244244244;4661047.968968969;1404.3043043043044
2578.0;462415.0635831828;4661044.0298474245;1406.201376113822;462425.07707707706;4661054.025025025;1406.2062062062062
2594.0;462422.75016257784;4661050.087931301;1408.105894004251;462432.7297297297;4661060.081081081;1408.1081081081081
2610.0;462430.3875101283;4661056.138618169;1410.013636015826;462440.3823823824;4661066.137137137;1410.01001001001
2626.0;462438.03866583505;4661062.197471653;1411.917220024549;462448.03503503505;4661072.1931931935;1411.9119119119118
2642.0;462445.6945891369;4661068.247191447;1413.8246787353137;462455.6876876877;4661078.24924925;1413.8138138138138
2658.0;462453.3274173968;4661074.295053971;1415.7249881939895;462463.34034034034;4661084.305305305;1415.7157157157158
2674.0;462460.973661437;4661080.34470298;1417.602394409756;462470.992992993;4661090.361361361;1417.6176176176177
2690.0;462468.6495991057;4661086.416511619;1419.5138092946438;462478.6456456456;4661096.417417417;1419.5195195195195
2706.0;462476.3055419221;4661092.465099554;1421.4155825342725;462486.2982982983;4661102.473473473;1421.4214214214214
2722.0;462483.9525060454;4661098.540760049;1423.3052065029344;462493.95095095097;4661108.52952953;1423.3233233233234
2738.0;462491.60806260427;4661104.5790684335;1425.2251509213938;462501.6036036036;4661114.585585586;1425.2252252252251
2754.0;462499.25890696695;4661110.643296982;1427.1325566313942;462509.25625625625;4661120.641641642;1427.127127127127
2770.0;462506.9053420492;4661116.708115883;1429.0428425432715;462516.9089089089;4661126.697697698;1429.029029029029
2786.0;462514.5548101552;4661122.759246501;1430.9204549319618;462524.56156156154;4661132.753753753;1430.930930930931
2802.0;462522.2067525563;4661128.818149085;1432.8468009800329;462532.21421421424;4661138.80980981;1432.8328328328328
2818.0;462529.8754352758;4661134.847092635;1434.7135354648458;462539.8668668669;4661144.865865866;1434.7347347347347
2834.0;462537.5128368078;4661140.922233649;1436.6392488200697;462547.5195195195;4661150.921921922;1436.6366366366367
2850.0;462545.16792433156;4661146.9802710265;1438.545972191452;462555.17217217217;4661156.977977978;1438.5385385385384
2866.0;462552.83768200624;4661153.038790803;1440.4281079296022;462562.8248248248;4661163.034034034;1440.4404404404404
2882.0;462560.4834468163;4661159.084847812;1442.3158679760816;462570.47747747746;4661169.09009009;1442.3423423423424
2898.0;462568.1253459606;4661165.1600553;1444.2644183813522;462578.13013013016;4661175.146146147;1444.2442442442443
2914.0;462575.77531620144;4661171.191474868;1446.1336216370823;462585.7827827828;4661181.202202202;1446.146146146146
2930.0;462583.41509719874;4661177.248365595;1448.0481232494092;462593.43543543544;4661187.258258258;1448.048048048048
2946.0;462591.10071894294;4661183.311434403;1449.9564483528166;462601.0880880881;4661193.314314314;1449.94994994995
2962.0;462598.7503990544;4661189.36780402;1451.8447122255561;462608.74074074073;4661199.37037037;1451.8518518518517
2978.0;462606.3650560374;4661195.441077521;1453.7696489042214;462616.3933933934;4661205.4264264265;1453.7537537537537
2994.0;462614.0490212906;4661201.49202244;1455.6685816298227;462624.0460460461;4661211.482482483;1455.6556556556557
3011.0;462621.7090952918;4661207.526723647;1457.574992753855;462631.6986986987;4661217.538538539;1457.5575575575576
3027.0;462629.3608196304;4661213.595466079;1459.4513236952268;462639.35135135136;4661223.594594595;1459.4594594594596
3043.0;462637.00721632596;4661219.660656275;1461.3531680521548;462647.004004004;4661229.65065065;1461.3613613613613
3059.0;462644.63362237765;4661225.703287115;1463.2578205622208;462654.65665665665;4661235.706706706;1463.2632632632633
3075.0;462652.3051630083;4661231.774006933;1465.1640981181622;462662.3093093093;4661241.762762763;1465.165165165165
3091.0;462659.9577643234;4661237.822405097;1467.0697968481197;462669.96196196193;4661247.818818819;1467.067067067067
3107.0;462667.60109945893;4661243.8864947595;1468.9688298773292;462677.61461461463;4661253.874874875;1468.968968968969
3123.0;462675.27674472803;4661249.9281554865;1470.8662252038748;462685.2672672673;4661259.930930931;1470.870870870871
3139.0;462682.9192933567;4661255.9839769;1472.776048695464;462692.9199199199;4661265.986986987;1472.772772772773
3155.0;462690.57733869995;4661262.03722174;1474.6834694010204;462700.57257257256;4661272.043043043;1474.6746746746746
3171.0;462698.22587885143;4661268.09475549;1476.570172174082;462708.2252252252;4661278.099099099;1476.5765765765766
3187.0;462705.89736394887;4661274.150132566;1478.4748658931378;462715.87787787785;4661284.155155155;1478.4784784784783
3203.0;462713.5199125657;4661280.193203695;1480.3907285268936;462723.53053053055;4661290.211211211;1480.3803803803803
3219.0;462721.17218267446;4661286.271994414;1482.2643841440636;462731.1831831832;4661296.267267267;1482.2822822822823
3235.0;462728.8272533533;4661292.321526284;1484.1792200226967;462738.83583583584;4661302.323323323;1484.1841841841842
3251.0;462736.4770699988;4661298.382830875;1486.0810366611984;462746.4884884885;4661308.37937938;1486.0860860860862
3267.0;462744.1397364888;4661304.462821869;1487.9777687392366;462754.1411411411;4661314.435435436;1487.987987987988
3283.0;462751.7971599626;4661310.50302515;1489.886297619994;462761.79379379377;4661320.491491492;1489.88988988989
3299.0;462759.4522585686;4661316.559346863;1491.7854571008684;462769.44644644647;4661326.547547547;1491.7917917917919
3315.0;462767.0798043134;4661322.609291048;1493.6872294923376;462777.0990990991;4661332.603603603;1493.6936936936936
3331.0;462774.743832276;4661328.645693889;1495.599828671538;462784.75175175176;4661338.6596596595;1495.5955955955956
3347.0;462782.4071467331;4661334.719636561;1497.4927288800516;462792.4044044044;4661344.715715716;1497.4974974974975
3363.0;462790.04984733765;4661340.779570026;1499.3960322737253;462800.05705705704;4661350.771771772;1499.3993993993995
3379.0;462797.7004764557;4661346.821058553;1501.2897290162948;462807.7097097097;4661356.827827828;1501.3013013013012
3395.0;462805.35467877553;4661352.906532082;1503.2096755816974;462815.3623623624;4661362.883883884;1503.2032032032032
3411.0;462813.02187485487;4661358.922631555;1505.1019513859626;462823.01501501503;4661368.93993994;1505.1051051051052
3427.0;462820.6726633186;4661364.99394102;1507.0069931030284;462830.6676676677;4661374.995995996;1507.007007007007
3443.0;462828.3347013187;4661371.064154124;1508.9118210166716;462838.3203203203;4661381.052052052;1508.9089089089089
3459.0;462835.9782500937;4661377.086924018;1510.8079269685893;462845.97297297296;4661387.108108108;1510.8108108108108
3475.0;462843.61547917913;4661383.162771999;1512.7140894217969;462853.6256256256;4661393.164164164;1512.7127127127128
3491.0;462851.2713508331;4661389.22067825;1514.6104365782835;462861.2782782783;4661399.22022022;1514.6146146146145
3507.0;462858.93175008596;4661395.278894463;1516.5102678153341;462868.93093093095;4661405.276276276;1516.5165165165165
3523.0;462866.60044469166;4661401.31600314;1518.418952502951;462876.5835835836;4661411.332332333;1518.4184184184185
3539.0;462874.2242427754;4661407.367334983;1520.3198028366328;462884.23623623623;4661417.388388389;1520.3203203203202
3555.0;462881.8772579456;4661413.456844462;1522.2229751058026;462891.8888888889;4661423.444444444;1522.2222222222222
3571.0;462889.53182160924;4661419.507867423;1524.120144355733;462899.5415415415;4661429.5005005;1524.1241241241241
3587.0;462897.17737431434;4661425.538793678;1526.0259408214872;462907.1941941942;4661435.556556556;1526.026026026026
3603.0;462904.84056210815;4661431.6115343375;1527.9297067630046;462914.84684684686;4661441.612612613;1527.927927927928
3619.0;462912.48103043105;4661437.657360714;1529.839337192432;462922.4994994995;4661447.668668669;1529.8298298298298
3635.0;462920.1559138058;4661443.720971986;1531.7385719261786;462930.15215215215;4661453.724724725;1531.7317317317318
3651.0;462927.79370105953;4661449.781623833;1533.6360784260116;462937.8048048048;4661459.780780781;1533.6336336336335
3667.0;462935.4575856065;4661455.825137301;1535.5067455979447;462945.45745745744;4661465.836836837;1535.5355355355355
3683.0;462943.12554028345;4661461.877474551;1537.4326233445156;462953.11011011014;4661471.8928928925;1537.4374374374374
3699.0;462950.7580629553;4661467.950422567;1539.3400601014584;462960.7627627628;4661477.948948949;1539.3393393393394
3715.0;462958.43996330624;4661474.025542195;1541.251621351472;462968.4154154154;4661484.005005005;1541.2412412412414
3731.0;462966.0569059179;4661480.065111936;1543.1324167624166;462976.06806806807;4661490.061061061;1543.143143143143
3747.0;462973.7070667679;4661486.111986836;1545.0409253028547;462983.7207207207;4661496.117117117;1545.045045045045
3763.0;462981.3612972979;4661492.18137348;1546.9378994861459;462991.37337337335;4661502.173173173;1546.9469469469468
3779.0;462989.0320016522;4661498.215102107;1548.847811686207;462999.02602602605;4661508.2292292295;1548.8488488488488
3795.0;462996.6848808271;4661504.294506784;1550.7450114197218;463006.6786786787;4661514.285285286;1550.7507507507507
3811.0;463004.3433495638;4661510.359245469;1552.637862849985;463014.33133133134;4661520.341341341;1552.6526526526527
3827.0;463011.9874973991;4661516.400745279;1554.547022537107;463021.983983984;4661526.397397397;1554.5545545545547
3843.0;463019.63553074293;4661522.430553462;1556.4552590771273;463029.6366366366;4661532.453453453;1556.4564564564564
3859.0;463027.2889847931;4661528.493503613;1558.3558894547814;463037.28928928927;4661538.509509509;1558.3583583583584
3875.0;463034.9377012108;4661534.560337417;1560.263004768637;463044.9419419419;4661544.565565566;1560.2602602602603
3891.0;463042.5952876035;4661540.619468516;1562.1513626411434;463052.5945945946;4661550.621621622;1562.162162162162
3907.0;463050.231037654;4661546.67395278;1564.0627774718862;463060.24724724726;4661556.677677678;1564.064064064064
3923.0;463057.89858119335;4661552.741731843;1565.9630240926954;463067.8998998999;4661562.733733734;1565.965965965966
3939.0;463065.544282533;4661558.798690758;1567.891917215163;463075.55255255254;4661568.789789789;1567.867867867868
3955.0;463073.2167366956;4661564.842389994;1569.7696480491034;463083.2052052052;4661574.8458458455;1569.7697697697697
3971.0;463080.85975781945;4661570.90014353;1571.6887594275674;463090.85785785783;4661580.901901902;1571.6716716716717
3987.0;463088.50077827525;4661576.958364142;1573.5946708908475;463098.51051051053;4661586.957957958;1573.5735735735736
4004.0;463096.15165780444;4661583.0116438065;1575.483343521417;463106.1631631632;4661593.014014014;1575.4754754754754
4020.0;463103.8151342414;4661589.068464046;1577.3682227773654;463113.8158158158;4661599.07007007;1577.3773773773773
4036.0;463111.4830158698;4661595.127688571;1579.2655143146756;463121.46846846846;4661605.126126126;1579.2792792792793
4052.0;463119.12336190476;4661601.179699086;1581.202817016531;463129.1211211211;4661611.182182183;1581.1811811811813
4068.0;463126.7559818782;4661607.225360099;1583.081575325698;463136.77377377375;4661617.238238238;1583.083083083083
4084.0;463134.41406548757;4661613.286663276;1584.989155598592;463144.42642642645;4661623.294294294;1584.984984984985
4100.0;463142.0791901879;4661619.356099032;1586.8884612828067;463152.0790790791;4661629.35035035;1586.886886886887
