# Time;cameraId;LookX;LookY;LookZ;GetImage;Channel
912;461183;4660069;0;0;rgb|ir
928;461183;4660069;0;0;rgb|ir
944;461183;4660069;0;0;rgb|ir
960;461183;4660069;0;0;rgb|ir
976;461183;4660069;0;0;rgb|ir
992;461183;4660069;0;0;rgb|ir
1009;461183;4660069;0;0;rgb|ir
1025;461183;4660069;0;0;rgb|ir
1041;461183;4660069;0;0;rgb|ir
1057;461183;4660069;0;0;rgb|ir
1073;461183;4660069;0;0;rgb|ir
1089;461183;4660069;0;0;rgb|ir
1105;461183;4660069;0;0;rgb|ir
1121;461183;4660069;0;0;rgb|ir
1137;461183;4660069;0;0;rgb|ir
1153;461183;4660069;0;0;rgb|ir
1169;461183;4660069;0;0;rgb|ir
1185;461183;4660069;0;0;rgb|ir
1201;461183;4660069;0;0;rgb|ir
1217;461183;4660069;0;0;rgb|ir
1233;461183;4660069;0;0;rgb|ir
1249;461183;4660069;0;0;rgb|ir
1265;461183;4660069;0;0;rgb|ir
1281;461183;4660069;0;0;rgb|ir
1297;461183;4660069;0;0;rgb|ir
1313;461183;4660069;0;0;rgb|ir
1329;461183;4660069;0;0;rgb|ir
1345;461183;4660069;0;0;rgb|ir
1361;461183;4660069;0;0;rgb|ir
1377;461183;4660069;0;0;rgb|ir
1393;461183;4660069;0;0;rgb|ir
1409;461183;4660069;0;0;rgb|ir
1425;461183;4660069;0;0;rgb|ir
1441;461183;4660069;0;0;rgb|ir
1457;461183;4660069;0;0;rgb|ir
1473;461183;4660069;0;0;rgb|ir
1489;461183;4660069;0;0;rgb|ir
1505;461183;4660069;0;0;rgb|ir
1521;461183;4660069;0;0;rgb|ir
1537;461183;4660069;0;0;rgb|ir
1553;461183;4660069;0;0;rgb|ir
1569;461183;4660069;0;0;rgb|ir
1585;461183;4660069;0;0;rgb|ir
1601;461183;4660069;0;1;rgb|ir
1617;461183;4660069;0;0;rgb|ir
1633;461183;4660069;0;0;rgb|ir
1649;461183;4660069;0;0;rgb|ir
1665;461183;4660069;0;0;rgb|ir
1681;461183;4660069;0;0;rgb|ir
1697;461183;4660069;0;0;rgb|ir
1713;461183;4660069;0;0;rgb|ir
1729;461183;4660069;0;0;rgb|ir
1745;461183;4660069;0;0;rgb|ir
1761;461183;4660069;0;0;rgb|ir
1777;461183;4660069;0;0;rgb|ir
1793;461183;4660069;0;0;rgb|ir
1809;461183;4660069;0;0;rgb|ir
1825;461183;4660069;0;0;rgb|ir
1841;461183;4660069;0;0;rgb|ir
1857;461183;4660069;0;0;rgb|ir
1873;461183;4660069;0;0;rgb|ir
1889;461183;4660069;0;0;rgb|ir
1905;461183;4660069;0;0;rgb|ir
1921;461183;4660069;0;0;rgb|ir
1937;461183;4660069;0;0;rgb|ir
1953;461183;4660069;0;0;rgb|ir
1969;461183;4660069;0;0;rgb|ir
1985;461183;4660069;0;0;rgb|ir
2002;461183;4660069;0;0;rgb|ir
2018;461183;4660069;0;0;rgb|ir
2034;461183;4660069;0;0;rgb|ir
2050;461183;4660069;0;0;rgb|ir
2066;461183;4660069;0;0;rgb|ir
2082;461183;4660069;0;0;rgb|ir
2098;461183;4660069;0;0;rgb|ir
2114;461183;4660069;0;0;rgb|ir
2130;461183;4660069;0;0;rgb|ir
2146;461183;4660069;0;0;rgb|ir
2162;461183;4660069;0;0;rgb|ir
2178;461183;4660069;0;0;rgb|ir
2194;461183;4660069;0;0;rgb|ir
2210;461183;4660069;0;0;rgb|ir
2226;461183;4660069;0;0;rgb|ir
2242;461183;4660069;0;0;rgb|ir
2258;461183;4660069;0;0;rgb|ir
2274;461183;4660069;0;0;rgb|ir
2290;461183;4660069;0;0;rgb|ir
2306;461183;4660069;0;0;rgb|ir
2322;461183;4660069;0;0;rgb|ir
2338;461183;4660069;0;0;rgb|ir
2354;461183;4660069;0;0;rgb|ir
2370;461183;4660069;0;0;rgb|ir
2386;461183;4660069;0;0;rgb|ir
2402;461183;4660069;0;0;rgb|ir
2418;461183;4660069;0;0;rgb|ir
2434;461183;4660069;0;0;rgb|ir
2450;461183;4660069;0;0;rgb|ir
2466;461183;4660069;0;0;rgb|ir
2482;461183;4660069;0;0;rgb|ir
2498;461183;4660069;0;0;rgb|ir
2514;461183;4660069;0;0;rgb|ir
2530;461183;4660069;0;0;rgb|ir
2546;461183;4660069;0;0;rgb|ir
2562;461183;4660069;0;0;rgb|ir
2578;461183;4660069;0;0;rgb|ir
2594;461183;4660069;0;0;rgb|ir
2610;461183;4660069;0;0;rgb|ir
2626;461183;4660069;0;0;rgb|ir
2642;461183;4660069;0;0;rgb|ir
2658;461183;4660069;0;0;rgb|ir
2674;461183;4660069;0;0;rgb|ir
2690;461183;4660069;0;0;rgb|ir
2706;461183;4660069;0;0;rgb|ir
2722;461183;4660069;0;0;rgb|ir
2738;461183;4660069;0;0;rgb|ir
2754;461183;4660069;0;0;rgb|ir
2770;461183;4660069;0;0;rgb|ir
2786;461183;4660069;0;0;rgb|ir
2802;461183;4660069;0;0;rgb|ir
2818;461183;4660069;0;0;rgb|ir
2834;461183;4660069;0;0;rgb|ir
2850;461183;4660069;0;0;rgb|ir
2866;461183;4660069;0;0;rgb|ir
2882;461183;4660069;0;0;rgb|ir
2898;461183;4660069;0;0;rgb|ir
2914;461183;4660069;0;0;rgb|ir
2930;461183;4660069;0;0;rgb|ir
2946;461183;4660069;0;0;rgb|ir
2962;461183;4660069;0;0;rgb|ir
2978;461183;4660069;0;0;rgb|ir
2994;461183;4660069;0;0;rgb|ir
3011;461183;4660069;0;0;rgb|ir
3027;461183;4660069;0;0;rgb|ir
3043;461183;4660069;0;0;rgb|ir
3059;461183;4660069;0;0;rgb|ir
3075;461183;4660069;0;0;rgb|ir
3091;461183;4660069;0;0;rgb|ir
3107;461183;4660069;0;0;rgb|ir
3123;461183;4660069;0;0;rgb|ir
3139;461183;4660069;0;0;rgb|ir
3155;461183;4660069;0;0;rgb|ir
3171;461183;4660069;0;0;rgb|ir
3187;461183;4660069;0;0;rgb|ir
3203;461183;4660069;0;1;rgb|ir
3219;461183;4660069;0;0;rgb|ir
3235;461183;4660069;0;0;rgb|ir
3251;461183;4660069;0;0;rgb|ir
3267;461183;4660069;0;0;rgb|ir
3283;461183;4660069;0;0;rgb|ir
3299;461183;4660069;0;0;rgb|ir
3315;461183;4660069;0;0;rgb|ir
3331;461183;4660069;0;0;rgb|ir
3347;461183;4660069;0;0;rgb|ir
3363;461183;4660069;0;0;rgb|ir
3379;461183;4660069;0;0;rgb|ir
3395;461183;4660069;0;0;rgb|ir
3411;461183;4660069;0;0;rgb|ir
3427;461183;4660069;0;0;rgb|ir
3443;461183;4660069;0;0;rgb|ir
3459;461183;4660069;0;0;rgb|ir
3475;461183;4660069;0;0;rgb|ir
3491;461183;4660069;0;0;rgb|ir
3507;461183;4660069;0;0;rgb|ir
3523;461183;4660069;0;0;rgb|ir
3539;461183;4660069;0;0;rgb|ir
3555;461183;4660069;0;0;rgb|ir
3571;461183;4660069;0;0;rgb|ir
3587;461183;4660069;0;0;rgb|ir
3603;461183;4660069;0;0;rgb|ir
3619;461183;4660069;0;0;rgb|ir
3635;461183;4660069;0;0;rgb|ir
3651;461183;4660069;0;0;rgb|ir
3667;461183;4660069;0;0;rgb|ir
3683;461183;4660069;0;0;rgb|ir
3699;461183;4660069;0;0;rgb|ir
3715;461183;4660069;0;0;rgb|ir
3731;461183;4660069;0;0;rgb|ir
3747;461183;4660069;0;0;rgb|ir
3763;461183;4660069;0;0;rgb|ir
3779;461183;4660069;0;0;rgb|ir
3795;461183;4660069;0;0;rgb|ir
3811;461183;4660069;0;0;rgb|ir
3827;461183;4660069;0;0;rgb|ir
3843;461183;4660069;0;0;rgb|ir
3859;461183;4660069;0;0;rgb|ir
3875;461183;4660069;0;0;rgb|ir
3891;461183;4660069;0;0;rgb|ir
3907;461183;4660069;0;0;rgb|ir
3923;461183;4660069;0;0;rgb|ir
3939;461183;4660069;0;0;rgb|ir
3955;461183;4660069;0;0;rgb|ir
3971;461183;4660069;0;0;rgb|ir
3987;461183;4660069;0;0;rgb|ir
4004;461183;4660069;0;0;rgb|ir
4020;461183;4660069;0;0;rgb|ir
4036;461183;4660069;0;0;rgb|ir
4052;461183;4660069;0;0;rgb|ir
4068;461183;4660069;0;0;rgb|ir
4084;461183;4660069;0;0;rgb|ir
4100;461183;4660069;0;0;rgb|ir
4116;461183;4660069;0;0;rgb|ir
4132;461183;4660069;0;0;rgb|ir
4148;461183;4660069;0;0;rgb|ir
4164;461183;4660069;0;0;rgb|ir
4180;461183;4660069;0;0;rgb|ir
4196;461183;4660069;0;0;rgb|ir
4212;461183;4660069;0;0;rgb|ir
4228;461183;4660069;0;0;rgb|ir
4244;461183;4660069;0;0;rgb|ir
4260;461183;4660069;0;0;rgb|ir
4276;461183;4660069;0;0;rgb|ir
4292;461183;4660069;0;0;rgb|ir
4308;461183;4660069;0;0;rgb|ir
4324;461183;4660069;0;0;rgb|ir
4340;461183;4660069;0;0;rgb|ir
4356;461183;4660069;0;0;rgb|ir
4372;461183;4660069;0;0;rgb|ir
4388;461183;4660069;0;0;rgb|ir
4404;461183;4660069;0;0;rgb|ir
4420;461183;4660069;0;0;rgb|ir
4436;461183;4660069;0;0;rgb|ir
4452;461183;4660069;0;0;rgb|ir
4468;461183;4660069;0;0;rgb|ir
4484;461183;4660069;0;0;rgb|ir
4500;461183;4660069;0;0;rgb|ir
4516;461183;4660069;0;0;rgb|ir
4532;461183;4660069;0;0;rgb|ir
4548;461183;4660069;0;0;rgb|ir
4564;461183;4660069;0;0;rgb|ir
4580;461183;4660069;0;0;rgb|ir
4596;461183;4660069;0;0;rgb|ir
4612;461183;4660069;0;0;rgb|ir
4628;461183;4660069;0;0;rgb|ir
4644;461183;4660069;0;0;rgb|ir
4660;461183;4660069;0;0;rgb|ir
4676;461183;4660069;0;0;rgb|ir
4692;461183;4660069;0;0;rgb|ir
4708;461183;4660069;0;0;rgb|ir
4724;461183;4660069;0;0;rgb|ir
4740;461183;4660069;0;0;rgb|ir
4756;461183;4660069;0;0;rgb|ir
4772;461183;4660069;0;0;rgb|ir
4788;461183;4660069;0;0;rgb|ir
4804;461183;4660069;0;1;rgb|ir
4820;461183;4660069;0;0;rgb|ir
4836;461183;4660069;0;0;rgb|ir
4852;461183;4660069;0;0;rgb|ir
4868;461183;4660069;0;0;rgb|ir
4884;461183;4660069;0;0;rgb|ir
4900;461183;4660069;0;0;rgb|ir
4916;461183;4660069;0;0;rgb|ir
4932;461183;4660069;0;0;rgb|ir
4948;461183;4660069;0;0;rgb|ir
4964;461183;4660069;0;0;rgb|ir
4980;461183;4660069;0;0;rgb|ir
4996;461183;4660069;0;0;rgb|ir
5013;461183;4660069;0;0;rgb|ir
5029;461183;4660069;0;0;rgb|ir
5045;461183;4660069;0;0;rgb|ir
5061;461183;4660069;0;0;rgb|ir
5077;461183;4660069;0;0;rgb|ir
5093;461183;4660069;0;0;rgb|ir
5109;461183;4660069;0;0;rgb|ir
5125;461183;4660069;0;0;rgb|ir
5141;461183;4660069;0;0;rgb|ir
5157;461183;4660069;0;0;rgb|ir
5173;461183;4660069;0;0;rgb|ir
5189;461183;4660069;0;0;rgb|ir
5205;461183;4660069;0;0;rgb|ir
5221;461183;4660069;0;0;rgb|ir
5237;461183;4660069;0;0;rgb|ir
5253;461183;4660069;0;0;rgb|ir
5269;461183;4660069;0;0;rgb|ir
5285;461183;4660069;0;0;rgb|ir
5301;461183;4660069;0;0;rgb|ir
5317;461183;4660069;0;0;rgb|ir
5333;461183;4660069;0;0;rgb|ir
5349;461183;4660069;0;0;rgb|ir
5365;461183;4660069;0;0;rgb|ir
5381;461183;4660069;0;0;rgb|ir
5397;461183;4660069;0;0;rgb|ir
5413;461183;4660069;0;0;rgb|ir
5429;461183;4660069;0;0;rgb|ir
5445;461183;4660069;0;0;rgb|ir
5461;461183;4660069;0;0;rgb|ir
5477;461183;4660069;0;0;rgb|ir
5493;461183;4660069;0;0;rgb|ir
5509;461183;4660069;0;0;rgb|ir
5525;461183;4660069;0;0;rgb|ir
5541;461183;4660069;0;0;rgb|ir
5557;461183;4660069;0;0;rgb|ir
5573;461183;4660069;0;0;rgb|ir
5589;461183;4660069;0;0;rgb|ir
5605;461183;4660069;0;0;rgb|ir
5621;461183;4660069;0;0;rgb|ir
5637;461183;4660069;0;0;rgb|ir
5653;461183;4660069;0;0;rgb|ir
5669;461183;4660069;0;0;rgb|ir
5685;461183;4660069;0;0;rgb|ir
5701;461183;4660069;0;0;rgb|ir
5717;461183;4660069;0;0;rgb|ir
5733;461183;4660069;0;0;rgb|ir
5749;461183;4660069;0;0;rgb|ir
5765;461183;4660069;0;0;rgb|ir
5781;461183;4660069;0;0;rgb|ir
5797;461183;4660069;0;0;rgb|ir
5813;461183;4660069;0;0;rgb|ir
5829;461183;4660069;0;0;rgb|ir
5845;461183;4660069;0;0;rgb|ir
5861;461183;4660069;0;0;rgb|ir
5877;461183;4660069;0;0;rgb|ir
5893;461183;4660069;0;0;rgb|ir
5909;461183;4660069;0;0;rgb|ir
5925;461183;4660069;0;0;rgb|ir
5941;461183;4660069;0;0;rgb|ir
5957;461183;4660069;0;0;rgb|ir
5973;461183;4660069;0;0;rgb|ir
5989;461183;4660069;0;0;rgb|ir
6006;461183;4660069;0;0;rgb|ir
6022;461183;4660069;0;0;rgb|ir
6038;461183;4660069;0;0;rgb|ir
6054;461183;4660069;0;0;rgb|ir
6070;461183;4660069;0;0;rgb|ir
6086;461183;4660069;0;0;rgb|ir
6102;461183;4660069;0;0;rgb|ir
6118;461183;4660069;0;0;rgb|ir
6134;461183;4660069;0;0;rgb|ir
6150;461183;4660069;0;0;rgb|ir
6166;461183;4660069;0;0;rgb|ir
6182;461183;4660069;0;0;rgb|ir
6198;461183;4660069;0;0;rgb|ir
6214;461183;4660069;0;0;rgb|ir
6230;461183;4660069;0;0;rgb|ir
6246;461183;4660069;0;0;rgb|ir
6262;461183;4660069;0;0;rgb|ir
6278;461183;4660069;0;0;rgb|ir
6294;461183;4660069;0;0;rgb|ir
6310;461183;4660069;0;0;rgb|ir
6326;461183;4660069;0;0;rgb|ir
6342;461183;4660069;0;0;rgb|ir
6358;461183;4660069;0;0;rgb|ir
6374;461183;4660069;0;0;rgb|ir
6390;461183;4660069;0;0;rgb|ir
6406;461183;4660069;0;1;rgb|ir
6422;461183;4660069;0;0;rgb|ir
6438;461183;4660069;0;0;rgb|ir
6454;461183;4660069;0;0;rgb|ir
6470;461183;4660069;0;0;rgb|ir
6486;461183;4660069;0;0;rgb|ir
6502;461183;4660069;0;0;rgb|ir
6518;461183;4660069;0;0;rgb|ir
6534;461183;4660069;0;0;rgb|ir
6550;461183;4660069;0;0;rgb|ir
6566;461183;4660069;0;0;rgb|ir
6582;461183;4660069;0;0;rgb|ir
6598;461183;4660069;0;0;rgb|ir
6614;461183;4660069;0;0;rgb|ir
6630;461183;4660069;0;0;rgb|ir
6646;461183;4660069;0;0;rgb|ir
6662;461183;4660069;0;0;rgb|ir
6678;461183;4660069;0;0;rgb|ir
6694;461183;4660069;0;0;rgb|ir
6710;461183;4660069;0;0;rgb|ir
6726;461183;4660069;0;0;rgb|ir
6742;461183;4660069;0;0;rgb|ir
6758;461183;4660069;0;0;rgb|ir
6774;461183;4660069;0;0;rgb|ir
6790;461183;4660069;0;0;rgb|ir
6806;461183;4660069;0;0;rgb|ir
6822;461183;4660069;0;0;rgb|ir
6838;461183;4660069;0;0;rgb|ir
6854;461183;4660069;0;0;rgb|ir
6870;461183;4660069;0;0;rgb|ir
6886;461183;4660069;0;0;rgb|ir
6902;461183;4660069;0;0;rgb|ir
6918;461183;4660069;0;0;rgb|ir
6934;461183;4660069;0;0;rgb|ir
6950;461183;4660069;0;0;rgb|ir
6966;461183;4660069;0;0;rgb|ir
6982;461183;4660069;0;0;rgb|ir
6998;461183;4660069;0;0;rgb|ir
7015;461183;4660069;0;0;rgb|ir
7031;461183;4660069;0;0;rgb|ir
7047;461183;4660069;0;0;rgb|ir
7063;461183;4660069;0;0;rgb|ir
7079;461183;4660069;0;0;rgb|ir
7095;461183;4660069;0;0;rgb|ir
7111;461183;4660069;0;0;rgb|ir
7127;461183;4660069;0;0;rgb|ir
7143;461183;4660069;0;0;rgb|ir
7159;461183;4660069;0;0;rgb|ir
7175;461183;4660069;0;0;rgb|ir
7191;461183;4660069;0;0;rgb|ir
7207;461183;4660069;0;0;rgb|ir
7223;461183;4660069;0;0;rgb|ir
7239;461183;4660069;0;0;rgb|ir
7255;461183;4660069;0;0;rgb|ir
7271;461183;4660069;0;0;rgb|ir
7287;461183;4660069;0;0;rgb|ir
7303;461183;4660069;0;0;rgb|ir
7319;461183;4660069;0;0;rgb|ir
7335;461183;4660069;0;0;rgb|ir
7351;461183;4660069;0;0;rgb|ir
7367;461183;4660069;0;0;rgb|ir
7383;461183;4660069;0;0;rgb|ir
7399;461183;4660069;0;0;rgb|ir
7415;461183;4660069;0;0;rgb|ir
7431;461183;4660069;0;0;rgb|ir
7447;461183;4660069;0;0;rgb|ir
7463;461183;4660069;0;0;rgb|ir
7479;461183;4660069;0;0;rgb|ir
7495;461183;4660069;0;0;rgb|ir
7511;461183;4660069;0;0;rgb|ir
7527;461183;4660069;0;0;rgb|ir
7543;461183;4660069;0;0;rgb|ir
7559;461183;4660069;0;0;rgb|ir
7575;461183;4660069;0;0;rgb|ir
7591;461183;4660069;0;0;rgb|ir
7607;461183;4660069;0;0;rgb|ir
7623;461183;4660069;0;0;rgb|ir
7639;461183;4660069;0;0;rgb|ir
7655;461183;4660069;0;0;rgb|ir
7671;461183;4660069;0;0;rgb|ir
7687;461183;4660069;0;0;rgb|ir
7703;461183;4660069;0;0;rgb|ir
7719;461183;4660069;0;0;rgb|ir
7735;461183;4660069;0;0;rgb|ir
7751;461183;4660069;0;0;rgb|ir
7767;461183;4660069;0;0;rgb|ir
7783;461183;4660069;0;0;rgb|ir
7799;461183;4660069;0;0;rgb|ir
7815;461183;4660069;0;0;rgb|ir
7831;461183;4660069;0;0;rgb|ir
7847;461183;4660069;0;0;rgb|ir
7863;461183;4660069;0;0;rgb|ir
7879;461183;4660069;0;0;rgb|ir
7895;461183;4660069;0;0;rgb|ir
7911;461183;4660069;0;0;rgb|ir
7927;461183;4660069;0;0;rgb|ir
7943;461183;4660069;0;0;rgb|ir
7959;461183;4660069;0;0;rgb|ir
7975;461183;4660069;0;0;rgb|ir
7991;461183;4660069;0;0;rgb|ir
8008;461183;4660069;0;1;rgb|ir
8024;461183;4660069;0;0;rgb|ir
8040;461183;4660069;0;0;rgb|ir
8056;461183;4660069;0;0;rgb|ir
8072;461183;4660069;0;0;rgb|ir
8088;461183;4660069;0;0;rgb|ir
8104;461183;4660069;0;0;rgb|ir
8120;461183;4660069;0;0;rgb|ir
8136;461183;4660069;0;0;rgb|ir
8152;461183;4660069;0;0;rgb|ir
8168;461183;4660069;0;0;rgb|ir
8184;461183;4660069;0;0;rgb|ir
8200;461183;4660069;0;0;rgb|ir
8216;461183;4660069;0;0;rgb|ir
8232;461183;4660069;0;0;rgb|ir
8248;461183;4660069;0;0;rgb|ir
8264;461183;4660069;0;0;rgb|ir
8280;461183;4660069;0;0;rgb|ir
8296;461183;4660069;0;0;rgb|ir
8312;461183;4660069;0;0;rgb|ir
8328;461183;4660069;0;0;rgb|ir
8344;461183;4660069;0;0;rgb|ir
8360;461183;4660069;0;0;rgb|ir
8376;461183;4660069;0;0;rgb|ir
8392;461183;4660069;0;0;rgb|ir
8408;461183;4660069;0;0;rgb|ir
8424;461183;4660069;0;0;rgb|ir
8440;461183;4660069;0;0;rgb|ir
8456;461183;4660069;0;0;rgb|ir
8472;461183;4660069;0;0;rgb|ir
8488;461183;4660069;0;0;rgb|ir
8504;461183;4660069;0;0;rgb|ir
8520;461183;4660069;0;0;rgb|ir
8536;461183;4660069;0;0;rgb|ir
8552;461183;4660069;0;0;rgb|ir
8568;461183;4660069;0;0;rgb|ir
8584;461183;4660069;0;0;rgb|ir
8600;461183;4660069;0;0;rgb|ir
8616;461183;4660069;0;0;rgb|ir
8632;461183;4660069;0;0;rgb|ir
8648;461183;4660069;0;0;rgb|ir
8664;461183;4660069;0;0;rgb|ir
8680;461183;4660069;0;0;rgb|ir
8696;461183;4660069;0;0;rgb|ir
8712;461183;4660069;0;0;rgb|ir
8728;461183;4660069;0;0;rgb|ir
8744;461183;4660069;0;0;rgb|ir
8760;461183;4660069;0;0;rgb|ir
8776;461183;4660069;0;0;rgb|ir
8792;461183;4660069;0;0;rgb|ir
8808;461183;4660069;0;0;rgb|ir
8824;461183;4660069;0;0;rgb|ir
8840;461183;4660069;0;0;rgb|ir
8856;461183;4660069;0;0;rgb|ir
8872;461183;4660069;0;0;rgb|ir
8888;461183;4660069;0;0;rgb|ir
8904;461183;4660069;0;0;rgb|ir
8920;461183;4660069;0;0;rgb|ir
8936;461183;4660069;0;0;rgb|ir
8952;461183;4660069;0;0;rgb|ir
8968;461183;4660069;0;0;rgb|ir
8984;461183;4660069;0;0;rgb|ir
9001;461183;4660069;0;0;rgb|ir
9017;461183;4660069;0;0;rgb|ir
9033;461183;4660069;0;0;rgb|ir
9049;461183;4660069;0;0;rgb|ir
9065;461183;4660069;0;0;rgb|ir
9081;461183;4660069;0;0;rgb|ir
9097;461183;4660069;0;0;rgb|ir
9113;461183;4660069;0;0;rgb|ir
9129;461183;4660069;0;0;rgb|ir
9145;461183;4660069;0;0;rgb|ir
9161;461183;4660069;0;0;rgb|ir
9177;461183;4660069;0;0;rgb|ir
9193;461183;4660069;0;0;rgb|ir
9209;461183;4660069;0;0;rgb|ir
9225;461183;4660069;0;0;rgb|ir
9241;461183;4660069;0;0;rgb|ir
9257;461183;4660069;0;0;rgb|ir
9273;461183;4660069;0;0;rgb|ir
9289;461183;4660069;0;0;rgb|ir
9305;461183;4660069;0;0;rgb|ir
9321;461183;4660069;0;0;rgb|ir
9337;461183;4660069;0;0;rgb|ir
9353;461183;4660069;0;0;rgb|ir
9369;461183;4660069;0;0;rgb|ir
9385;461183;4660069;0;0;rgb|ir
9401;461183;4660069;0;0;rgb|ir
9417;461183;4660069;0;0;rgb|ir
9433;461183;4660069;0;0;rgb|ir
9449;461183;4660069;0;0;rgb|ir
9465;461183;4660069;0;0;rgb|ir
9481;461183;4660069;0;0;rgb|ir
9497;461183;4660069;0;0;rgb|ir
9513;461183;4660069;0;0;rgb|ir
9529;461183;4660069;0;0;rgb|ir
9545;461183;4660069;0;0;rgb|ir
9561;461183;4660069;0;0;rgb|ir
9577;461183;4660069;0;0;rgb|ir
9593;461183;4660069;0;0;rgb|ir
9609;461183;4660069;0;1;rgb|ir
9625;461183;4660069;0;0;rgb|ir
9641;461183;4660069;0;0;rgb|ir
9657;461183;4660069;0;0;rgb|ir
9673;461183;4660069;0;0;rgb|ir
9689;461183;4660069;0;0;rgb|ir
9705;461183;4660069;0;0;rgb|ir
9721;461183;4660069;0;0;rgb|ir
9737;461183;4660069;0;0;rgb|ir
9753;461183;4660069;0;0;rgb|ir
9769;461183;4660069;0;0;rgb|ir
9785;461183;4660069;0;0;rgb|ir
9801;461183;4660069;0;0;rgb|ir
9817;461183;4660069;0;0;rgb|ir
9833;461183;4660069;0;0;rgb|ir
9849;461183;4660069;0;0;rgb|ir
9865;461183;4660069;0;0;rgb|ir
9881;461183;4660069;0;0;rgb|ir
9897;461183;4660069;0;0;rgb|ir
9913;461183;4660069;0;0;rgb|ir
9929;461183;4660069;0;0;rgb|ir
9945;461183;4660069;0;0;rgb|ir
9961;461183;4660069;0;0;rgb|ir
9977;461183;4660069;0;0;rgb|ir
9993;461183;4660069;0;0;rgb|ir
10010;461183;4660069;0;0;rgb|ir
10026;461183;4660069;0;0;rgb|ir
10042;461183;4660069;0;0;rgb|ir
10058;461183;4660069;0;0;rgb|ir
10074;461183;4660069;0;0;rgb|ir
10090;461183;4660069;0;0;rgb|ir
10106;461183;4660069;0;0;rgb|ir
10122;461183;4660069;0;0;rgb|ir
10138;461183;4660069;0;0;rgb|ir
10154;461183;4660069;0;0;rgb|ir
10170;461183;4660069;0;0;rgb|ir
10186;461183;4660069;0;0;rgb|ir
10202;461183;4660069;0;0;rgb|ir
10218;461183;4660069;0;0;rgb|ir
10234;461183;4660069;0;0;rgb|ir
10250;461183;4660069;0;0;rgb|ir
10266;461183;4660069;0;0;rgb|ir
10282;461183;4660069;0;0;rgb|ir
10298;461183;4660069;0;0;rgb|ir
10314;461183;4660069;0;0;rgb|ir
10330;461183;4660069;0;0;rgb|ir
10346;461183;4660069;0;0;rgb|ir
10362;461183;4660069;0;0;rgb|ir
10378;461183;4660069;0;0;rgb|ir
10394;461183;4660069;0;0;rgb|ir
10410;461183;4660069;0;0;rgb|ir
10426;461183;4660069;0;0;rgb|ir
10442;461183;4660069;0;0;rgb|ir
10458;461183;4660069;0;0;rgb|ir
10474;461183;4660069;0;0;rgb|ir
10490;461183;4660069;0;0;rgb|ir
10506;461183;4660069;0;0;rgb|ir
10522;461183;4660069;0;0;rgb|ir
10538;461183;4660069;0;0;rgb|ir
10554;461183;4660069;0;0;rgb|ir
10570;461183;4660069;0;0;rgb|ir
10586;461183;4660069;0;0;rgb|ir
10602;461183;4660069;0;0;rgb|ir
10618;461183;4660069;0;0;rgb|ir
10634;461183;4660069;0;0;rgb|ir
10650;461183;4660069;0;0;rgb|ir
