# Time;cameraId;LookX;LookY;LookZ;GetImage;Channel
1169;1;461183;4660069;0;0;rgb|ir
1185;1;461183;4660069;0;0;rgb|ir
1201;1;461183;4660069;0;0;rgb|ir
1217;1;461183;4660069;0;0;rgb|ir
1233;1;461183;4660069;0;0;rgb|ir
1249;1;461183;4660069;0;0;rgb|ir
1265;1;461183;4660069;0;0;rgb|ir
1281;1;461183;4660069;0;0;rgb|ir
1297;1;461183;4660069;0;0;rgb|ir
1313;1;461183;4660069;0;0;rgb|ir
1329;1;461183;4660069;0;0;rgb|ir
1345;1;461183;4660069;0;0;rgb|ir
1361;1;461183;4660069;0;0;rgb|ir
1377;1;461183;4660069;0;0;rgb|ir
1393;1;461183;4660069;0;0;rgb|ir
1409;1;461183;4660069;0;0;rgb|ir
1425;1;461183;4660069;0;0;rgb|ir
1441;1;461183;4660069;0;0;rgb|ir
1457;1;461183;4660069;0;0;rgb|ir
1473;1;461183;4660069;0;0;rgb|ir
1489;1;461183;4660069;0;0;rgb|ir
1505;1;461183;4660069;0;0;rgb|ir
1521;1;461183;4660069;0;0;rgb|ir
1537;1;461183;4660069;0;0;rgb|ir
1553;1;461183;4660069;0;0;rgb|ir
1569;1;461183;4660069;0;0;rgb|ir
1585;1;461183;4660069;0;0;rgb|ir
1601;1;461183;4660069;0;1;rgb|ir
1617;1;461183;4660069;0;0;rgb|ir
1633;1;461183;4660069;0;0;rgb|ir
1649;1;461183;4660069;0;0;rgb|ir
1665;1;461183;4660069;0;0;rgb|ir
1681;1;461183;4660069;0;0;rgb|ir
1697;1;461183;4660069;0;0;rgb|ir
1713;1;461183;4660069;0;0;rgb|ir
1729;1;461183;4660069;0;0;rgb|ir
1745;1;461183;4660069;0;0;rgb|ir
1761;1;461183;4660069;0;0;rgb|ir
1777;1;461183;4660069;0;0;rgb|ir
1793;1;461183;4660069;0;0;rgb|ir
1809;1;461183;4660069;0;0;rgb|ir
1825;1;461183;4660069;0;0;rgb|ir
1841;1;461183;4660069;0;0;rgb|ir
1857;1;461183;4660069;0;0;rgb|ir
1873;1;461183;4660069;0;0;rgb|ir
1889;1;461183;4660069;0;0;rgb|ir
1905;1;461183;4660069;0;0;rgb|ir
1921;1;461183;4660069;0;0;rgb|ir
1937;1;461183;4660069;0;0;rgb|ir
1953;1;461183;4660069;0;0;rgb|ir
1969;1;461183;4660069;0;0;rgb|ir
1985;1;461183;4660069;0;0;rgb|ir
2002;1;461183;4660069;0;0;rgb|ir
2018;1;461183;4660069;0;0;rgb|ir
2034;1;461183;4660069;0;0;rgb|ir
2050;1;461183;4660069;0;0;rgb|ir
2066;1;461183;4660069;0;0;rgb|ir
2082;1;461183;4660069;0;0;rgb|ir
2098;1;461183;4660069;0;0;rgb|ir
2114;1;461183;4660069;0;0;rgb|ir
2130;1;461183;4660069;0;0;rgb|ir
2146;1;461183;4660069;0;0;rgb|ir
2162;1;461183;4660069;0;0;rgb|ir
2178;1;461183;4660069;0;0;rgb|ir
2194;1;461183;4660069;0;0;rgb|ir
2210;1;461183;4660069;0;0;rgb|ir
2226;1;461183;4660069;0;0;rgb|ir
2242;1;461183;4660069;0;0;rgb|ir
2258;1;461183;4660069;0;0;rgb|ir
2274;1;461183;4660069;0;0;rgb|ir
2290;1;461183;4660069;0;0;rgb|ir
2306;1;461183;4660069;0;0;rgb|ir
2322;1;461183;4660069;0;0;rgb|ir
2338;1;461183;4660069;0;0;rgb|ir
2354;1;461183;4660069;0;0;rgb|ir
2370;1;461183;4660069;0;0;rgb|ir
2386;1;461183;4660069;0;0;rgb|ir
2402;1;461183;4660069;0;0;rgb|ir
2418;1;461183;4660069;0;0;rgb|ir
2434;1;461183;4660069;0;0;rgb|ir
2450;1;461183;4660069;0;0;rgb|ir
2466;1;461183;4660069;0;0;rgb|ir
2482;1;461183;4660069;0;0;rgb|ir
2498;1;461183;4660069;0;0;rgb|ir
2514;1;461183;4660069;0;0;rgb|ir
2530;1;461183;4660069;0;0;rgb|ir
2546;1;461183;4660069;0;0;rgb|ir
2562;1;461183;4660069;0;0;rgb|ir
2578;1;461183;4660069;0;0;rgb|ir
2594;1;461183;4660069;0;0;rgb|ir
2610;1;461183;4660069;0;0;rgb|ir
2626;1;461183;4660069;0;0;rgb|ir
2642;1;461183;4660069;0;0;rgb|ir
2658;1;461183;4660069;0;0;rgb|ir
2674;1;461183;4660069;0;0;rgb|ir
2690;1;461183;4660069;0;0;rgb|ir
2706;1;461183;4660069;0;0;rgb|ir
2722;1;461183;4660069;0;0;rgb|ir
2738;1;461183;4660069;0;0;rgb|ir
2754;1;461183;4660069;0;0;rgb|ir
2770;1;461183;4660069;0;0;rgb|ir
2786;1;461183;4660069;0;0;rgb|ir
2802;1;461183;4660069;0;0;rgb|ir
2818;1;461183;4660069;0;0;rgb|ir
2834;1;461183;4660069;0;0;rgb|ir
2850;1;461183;4660069;0;0;rgb|ir
2866;1;461183;4660069;0;0;rgb|ir
2882;1;461183;4660069;0;0;rgb|ir
2898;1;461183;4660069;0;0;rgb|ir
2914;1;461183;4660069;0;0;rgb|ir
2930;1;461183;4660069;0;0;rgb|ir
2946;1;461183;4660069;0;0;rgb|ir
2962;1;461183;4660069;0;0;rgb|ir
2978;1;461183;4660069;0;0;rgb|ir
2994;1;461183;4660069;0;0;rgb|ir
3011;1;461183;4660069;0;0;rgb|ir
3027;1;461183;4660069;0;0;rgb|ir
3043;1;461183;4660069;0;0;rgb|ir
3059;1;461183;4660069;0;0;rgb|ir
3075;1;461183;4660069;0;0;rgb|ir
3091;1;461183;4660069;0;0;rgb|ir
3107;1;461183;4660069;0;0;rgb|ir
3123;1;461183;4660069;0;0;rgb|ir
3139;1;461183;4660069;0;0;rgb|ir
3155;1;461183;4660069;0;0;rgb|ir
3171;1;461183;4660069;0;0;rgb|ir
3187;1;461183;4660069;0;0;rgb|ir
3203;1;461183;4660069;0;1;rgb|ir
3219;1;461183;4660069;0;0;rgb|ir
3235;1;461183;4660069;0;0;rgb|ir
3251;1;461183;4660069;0;0;rgb|ir
3267;1;461183;4660069;0;0;rgb|ir
3283;1;461183;4660069;0;0;rgb|ir
3299;1;461183;4660069;0;0;rgb|ir
3315;1;461183;4660069;0;0;rgb|ir
3331;1;461183;4660069;0;0;rgb|ir
3347;1;461183;4660069;0;0;rgb|ir
3363;1;461183;4660069;0;0;rgb|ir
3379;1;461183;4660069;0;0;rgb|ir
3395;1;461183;4660069;0;0;rgb|ir
3411;1;461183;4660069;0;0;rgb|ir
3427;1;461183;4660069;0;0;rgb|ir
3443;1;461183;4660069;0;0;rgb|ir
3459;1;461183;4660069;0;0;rgb|ir
3475;1;461183;4660069;0;0;rgb|ir
3491;1;461183;4660069;0;0;rgb|ir
3507;1;461183;4660069;0;0;rgb|ir
3523;1;461183;4660069;0;0;rgb|ir
3539;1;461183;4660069;0;0;rgb|ir
3555;1;461183;4660069;0;0;rgb|ir
3571;1;461183;4660069;0;0;rgb|ir
3587;1;461183;4660069;0;0;rgb|ir
3603;1;461183;4660069;0;0;rgb|ir
3619;1;461183;4660069;0;0;rgb|ir
3635;1;461183;4660069;0;0;rgb|ir
3651;1;461183;4660069;0;0;rgb|ir
3667;1;461183;4660069;0;0;rgb|ir
3683;1;461183;4660069;0;0;rgb|ir
3699;1;461183;4660069;0;0;rgb|ir
3715;1;461183;4660069;0;0;rgb|ir
3731;1;461183;4660069;0;0;rgb|ir
3747;1;461183;4660069;0;0;rgb|ir
3763;1;461183;4660069;0;0;rgb|ir
3779;1;461183;4660069;0;0;rgb|ir
3795;1;461183;4660069;0;0;rgb|ir
3811;1;461183;4660069;0;0;rgb|ir
3827;1;461183;4660069;0;0;rgb|ir
3843;1;461183;4660069;0;0;rgb|ir
3859;1;461183;4660069;0;0;rgb|ir
3875;1;461183;4660069;0;0;rgb|ir
3891;1;461183;4660069;0;0;rgb|ir
3907;1;461183;4660069;0;0;rgb|ir
3923;1;461183;4660069;0;0;rgb|ir
3939;1;461183;4660069;0;0;rgb|ir
3955;1;461183;4660069;0;0;rgb|ir
3971;1;461183;4660069;0;0;rgb|ir
3987;1;461183;4660069;0;0;rgb|ir
4004;1;461183;4660069;0;0;rgb|ir
4020;1;461183;4660069;0;0;rgb|ir
4036;1;461183;4660069;0;0;rgb|ir
4052;1;461183;4660069;0;0;rgb|ir
4068;1;461183;4660069;0;0;rgb|ir
4084;1;461183;4660069;0;0;rgb|ir
4100;1;461183;4660069;0;0;rgb|ir
4116;1;461183;4660069;0;0;rgb|ir
4132;1;461183;4660069;0;0;rgb|ir
4148;1;461183;4660069;0;0;rgb|ir
4164;1;461183;4660069;0;0;rgb|ir
4180;1;461183;4660069;0;0;rgb|ir
4196;1;461183;4660069;0;0;rgb|ir
4212;1;461183;4660069;0;0;rgb|ir
4228;1;461183;4660069;0;0;rgb|ir
4244;1;461183;4660069;0;0;rgb|ir
4260;1;461183;4660069;0;0;rgb|ir
4276;1;461183;4660069;0;0;rgb|ir
4292;1;461183;4660069;0;0;rgb|ir
4308;1;461183;4660069;0;0;rgb|ir
4324;1;461183;4660069;0;0;rgb|ir
4340;1;461183;4660069;0;0;rgb|ir
4356;1;461183;4660069;0;0;rgb|ir
4372;1;461183;4660069;0;0;rgb|ir
4388;1;461183;4660069;0;0;rgb|ir
4404;1;461183;4660069;0;0;rgb|ir
4420;1;461183;4660069;0;0;rgb|ir
4436;1;461183;4660069;0;0;rgb|ir
4452;1;461183;4660069;0;0;rgb|ir
4468;1;461183;4660069;0;0;rgb|ir
4484;1;461183;4660069;0;0;rgb|ir
4500;1;461183;4660069;0;0;rgb|ir
4516;1;461183;4660069;0;0;rgb|ir
4532;1;461183;4660069;0;0;rgb|ir
4548;1;461183;4660069;0;0;rgb|ir
4564;1;461183;4660069;0;0;rgb|ir
4580;1;461183;4660069;0;0;rgb|ir
4596;1;461183;4660069;0;0;rgb|ir
4612;1;461183;4660069;0;0;rgb|ir
4628;1;461183;4660069;0;0;rgb|ir
4644;1;461183;4660069;0;0;rgb|ir
4660;1;461183;4660069;0;0;rgb|ir
4676;1;461183;4660069;0;0;rgb|ir
4692;1;461183;4660069;0;0;rgb|ir
4708;1;461183;4660069;0;0;rgb|ir
4724;1;461183;4660069;0;0;rgb|ir
4740;1;461183;4660069;0;0;rgb|ir
4756;1;461183;4660069;0;0;rgb|ir
4772;1;461183;4660069;0;0;rgb|ir
4788;1;461183;4660069;0;0;rgb|ir
4804;1;461183;4660069;0;1;rgb|ir
4820;1;461183;4660069;0;0;rgb|ir
4836;1;461183;4660069;0;0;rgb|ir
4852;1;461183;4660069;0;0;rgb|ir
4868;1;461183;4660069;0;0;rgb|ir
4884;1;461183;4660069;0;0;rgb|ir
4900;1;461183;4660069;0;0;rgb|ir
4916;1;461183;4660069;0;0;rgb|ir
4932;1;461183;4660069;0;0;rgb|ir
4948;1;461183;4660069;0;0;rgb|ir
4964;1;461183;4660069;0;0;rgb|ir
4980;1;461183;4660069;0;0;rgb|ir
4996;1;461183;4660069;0;0;rgb|ir
5013;1;461183;4660069;0;0;rgb|ir
5029;1;461183;4660069;0;0;rgb|ir
5045;1;461183;4660069;0;0;rgb|ir
5061;1;461183;4660069;0;0;rgb|ir
5077;1;461183;4660069;0;0;rgb|ir
5093;1;461183;4660069;0;0;rgb|ir
5109;1;461183;4660069;0;0;rgb|ir
5125;1;461183;4660069;0;0;rgb|ir
5141;1;461183;4660069;0;0;rgb|ir
5157;1;461183;4660069;0;0;rgb|ir
5173;1;461183;4660069;0;0;rgb|ir
5189;1;461183;4660069;0;0;rgb|ir
5205;1;461183;4660069;0;0;rgb|ir
5221;1;461183;4660069;0;0;rgb|ir
5237;1;461183;4660069;0;0;rgb|ir
5253;1;461183;4660069;0;0;rgb|ir
5269;1;461183;4660069;0;0;rgb|ir
5285;1;461183;4660069;0;0;rgb|ir
5301;1;461183;4660069;0;0;rgb|ir
5317;1;461183;4660069;0;0;rgb|ir
5333;1;461183;4660069;0;0;rgb|ir
5349;1;461183;4660069;0;0;rgb|ir
5365;1;461183;4660069;0;0;rgb|ir
5381;1;461183;4660069;0;0;rgb|ir
5397;1;461183;4660069;0;0;rgb|ir
5413;1;461183;4660069;0;0;rgb|ir
5429;1;461183;4660069;0;0;rgb|ir
5445;1;461183;4660069;0;0;rgb|ir
5461;1;461183;4660069;0;0;rgb|ir
5477;1;461183;4660069;0;0;rgb|ir
5493;1;461183;4660069;0;0;rgb|ir
5509;1;461183;4660069;0;0;rgb|ir
5525;1;461183;4660069;0;0;rgb|ir
5541;1;461183;4660069;0;0;rgb|ir
5557;1;461183;4660069;0;0;rgb|ir
5573;1;461183;4660069;0;0;rgb|ir
5589;1;461183;4660069;0;0;rgb|ir
5605;1;461183;4660069;0;0;rgb|ir
5621;1;461183;4660069;0;0;rgb|ir
5637;1;461183;4660069;0;0;rgb|ir
5653;1;461183;4660069;0;0;rgb|ir
5669;1;461183;4660069;0;0;rgb|ir
5685;1;461183;4660069;0;0;rgb|ir
5701;1;461183;4660069;0;0;rgb|ir
5717;1;461183;4660069;0;0;rgb|ir
5733;1;461183;4660069;0;0;rgb|ir
5749;1;461183;4660069;0;0;rgb|ir
5765;1;461183;4660069;0;0;rgb|ir
5781;1;461183;4660069;0;0;rgb|ir
5797;1;461183;4660069;0;0;rgb|ir
5813;1;461183;4660069;0;0;rgb|ir
5829;1;461183;4660069;0;0;rgb|ir
5845;1;461183;4660069;0;0;rgb|ir
5861;1;461183;4660069;0;0;rgb|ir
5877;1;461183;4660069;0;0;rgb|ir
5893;1;461183;4660069;0;0;rgb|ir
5909;1;461183;4660069;0;0;rgb|ir
5925;1;461183;4660069;0;0;rgb|ir
5941;1;461183;4660069;0;0;rgb|ir
5957;1;461183;4660069;0;0;rgb|ir
5973;1;461183;4660069;0;0;rgb|ir
5989;1;461183;4660069;0;0;rgb|ir
6006;1;461183;4660069;0;0;rgb|ir
6022;1;461183;4660069;0;0;rgb|ir
6038;1;461183;4660069;0;0;rgb|ir
6054;1;461183;4660069;0;0;rgb|ir
6070;1;461183;4660069;0;0;rgb|ir
6086;1;461183;4660069;0;0;rgb|ir
6102;1;461183;4660069;0;0;rgb|ir
6118;1;461183;4660069;0;0;rgb|ir
6134;1;461183;4660069;0;0;rgb|ir
6150;1;461183;4660069;0;0;rgb|ir
6166;1;461183;4660069;0;0;rgb|ir
6182;1;461183;4660069;0;0;rgb|ir
6198;1;461183;4660069;0;0;rgb|ir
6214;1;461183;4660069;0;0;rgb|ir
6230;1;461183;4660069;0;0;rgb|ir
6246;1;461183;4660069;0;0;rgb|ir
6262;1;461183;4660069;0;0;rgb|ir
6278;1;461183;4660069;0;0;rgb|ir
6294;1;461183;4660069;0;0;rgb|ir
6310;1;461183;4660069;0;0;rgb|ir
6326;1;461183;4660069;0;0;rgb|ir
6342;1;461183;4660069;0;0;rgb|ir
6358;1;461183;4660069;0;0;rgb|ir
6374;1;461183;4660069;0;0;rgb|ir
6390;1;461183;4660069;0;0;rgb|ir
6406;1;461183;4660069;0;1;rgb|ir
6422;1;461183;4660069;0;0;rgb|ir
6438;1;461183;4660069;0;0;rgb|ir
6454;1;461183;4660069;0;0;rgb|ir
6470;1;461183;4660069;0;0;rgb|ir
6486;1;461183;4660069;0;0;rgb|ir
6502;1;461183;4660069;0;0;rgb|ir
6518;1;461183;4660069;0;0;rgb|ir
6534;1;461183;4660069;0;0;rgb|ir
6550;1;461183;4660069;0;0;rgb|ir
6566;1;461183;4660069;0;0;rgb|ir
6582;1;461183;4660069;0;0;rgb|ir
6598;1;461183;4660069;0;0;rgb|ir
6614;1;461183;4660069;0;0;rgb|ir
6630;1;461183;4660069;0;0;rgb|ir
6646;1;461183;4660069;0;0;rgb|ir
6662;1;461183;4660069;0;0;rgb|ir
6678;1;461183;4660069;0;0;rgb|ir
6694;1;461183;4660069;0;0;rgb|ir
6710;1;461183;4660069;0;0;rgb|ir
6726;1;461183;4660069;0;0;rgb|ir
6742;1;461183;4660069;0;0;rgb|ir
6758;1;461183;4660069;0;0;rgb|ir
6774;1;461183;4660069;0;0;rgb|ir
6790;1;461183;4660069;0;0;rgb|ir
6806;1;461183;4660069;0;0;rgb|ir
6822;1;461183;4660069;0;0;rgb|ir
6838;1;461183;4660069;0;0;rgb|ir
6854;1;461183;4660069;0;0;rgb|ir
6870;1;461183;4660069;0;0;rgb|ir
6886;1;461183;4660069;0;0;rgb|ir
6902;1;461183;4660069;0;0;rgb|ir
6918;1;461183;4660069;0;0;rgb|ir
6934;1;461183;4660069;0;0;rgb|ir
6950;1;461183;4660069;0;0;rgb|ir
6966;1;461183;4660069;0;0;rgb|ir
6982;1;461183;4660069;0;0;rgb|ir
6998;1;461183;4660069;0;0;rgb|ir
7015;1;461183;4660069;0;0;rgb|ir
7031;1;461183;4660069;0;0;rgb|ir
7047;1;461183;4660069;0;0;rgb|ir
7063;1;461183;4660069;0;0;rgb|ir
7079;1;461183;4660069;0;0;rgb|ir
7095;1;461183;4660069;0;0;rgb|ir
7111;1;461183;4660069;0;0;rgb|ir
7127;1;461183;4660069;0;0;rgb|ir
7143;1;461183;4660069;0;0;rgb|ir
7159;1;461183;4660069;0;0;rgb|ir
7175;1;461183;4660069;0;0;rgb|ir
7191;1;461183;4660069;0;0;rgb|ir
7207;1;461183;4660069;0;0;rgb|ir
7223;1;461183;4660069;0;0;rgb|ir
7239;1;461183;4660069;0;0;rgb|ir
7255;1;461183;4660069;0;0;rgb|ir
7271;1;461183;4660069;0;0;rgb|ir
7287;1;461183;4660069;0;0;rgb|ir
7303;1;461183;4660069;0;0;rgb|ir
7319;1;461183;4660069;0;0;rgb|ir
7335;1;461183;4660069;0;0;rgb|ir
7351;1;461183;4660069;0;0;rgb|ir
7367;1;461183;4660069;0;0;rgb|ir
7383;1;461183;4660069;0;0;rgb|ir
7399;1;461183;4660069;0;0;rgb|ir
7415;1;461183;4660069;0;0;rgb|ir
7431;1;461183;4660069;0;0;rgb|ir
7447;1;461183;4660069;0;0;rgb|ir
7463;1;461183;4660069;0;0;rgb|ir
7479;1;461183;4660069;0;0;rgb|ir
7495;1;461183;4660069;0;0;rgb|ir
7511;1;461183;4660069;0;0;rgb|ir
7527;1;461183;4660069;0;0;rgb|ir
7543;1;461183;4660069;0;0;rgb|ir
7559;1;461183;4660069;0;0;rgb|ir
7575;1;461183;4660069;0;0;rgb|ir
7591;1;461183;4660069;0;0;rgb|ir
7607;1;461183;4660069;0;0;rgb|ir
7623;1;461183;4660069;0;0;rgb|ir
7639;1;461183;4660069;0;0;rgb|ir
7655;1;461183;4660069;0;0;rgb|ir
7671;1;461183;4660069;0;0;rgb|ir
7687;1;461183;4660069;0;0;rgb|ir
7703;1;461183;4660069;0;0;rgb|ir
7719;1;461183;4660069;0;0;rgb|ir
7735;1;461183;4660069;0;0;rgb|ir
7751;1;461183;4660069;0;0;rgb|ir
7767;1;461183;4660069;0;0;rgb|ir
7783;1;461183;4660069;0;0;rgb|ir
7799;1;461183;4660069;0;0;rgb|ir
7815;1;461183;4660069;0;0;rgb|ir
7831;1;461183;4660069;0;0;rgb|ir
7847;1;461183;4660069;0;0;rgb|ir
7863;1;461183;4660069;0;0;rgb|ir
7879;1;461183;4660069;0;0;rgb|ir
7895;1;461183;4660069;0;0;rgb|ir
7911;1;461183;4660069;0;0;rgb|ir
7927;1;461183;4660069;0;0;rgb|ir
7943;1;461183;4660069;0;0;rgb|ir
7959;1;461183;4660069;0;0;rgb|ir
7975;1;461183;4660069;0;0;rgb|ir
7991;1;461183;4660069;0;0;rgb|ir
8008;1;461183;4660069;0;1;rgb|ir
8024;1;461183;4660069;0;0;rgb|ir
8040;1;461183;4660069;0;0;rgb|ir
8056;1;461183;4660069;0;0;rgb|ir
8072;1;461183;4660069;0;0;rgb|ir
8088;1;461183;4660069;0;0;rgb|ir
8104;1;461183;4660069;0;0;rgb|ir
8120;1;461183;4660069;0;0;rgb|ir
8136;1;461183;4660069;0;0;rgb|ir
8152;1;461183;4660069;0;0;rgb|ir
8168;1;461183;4660069;0;0;rgb|ir
8184;1;461183;4660069;0;0;rgb|ir
8200;1;461183;4660069;0;0;rgb|ir
8216;1;461183;4660069;0;0;rgb|ir
8232;1;461183;4660069;0;0;rgb|ir
8248;1;461183;4660069;0;0;rgb|ir
8264;1;461183;4660069;0;0;rgb|ir
8280;1;461183;4660069;0;0;rgb|ir
8296;1;461183;4660069;0;0;rgb|ir
8312;1;461183;4660069;0;0;rgb|ir
8328;1;461183;4660069;0;0;rgb|ir
8344;1;461183;4660069;0;0;rgb|ir
8360;1;461183;4660069;0;0;rgb|ir
8376;1;461183;4660069;0;0;rgb|ir
8392;1;461183;4660069;0;0;rgb|ir
8408;1;461183;4660069;0;0;rgb|ir
8424;1;461183;4660069;0;0;rgb|ir
8440;1;461183;4660069;0;0;rgb|ir
8456;1;461183;4660069;0;0;rgb|ir
8472;1;461183;4660069;0;0;rgb|ir
8488;1;461183;4660069;0;0;rgb|ir
8504;1;461183;4660069;0;0;rgb|ir
8520;1;461183;4660069;0;0;rgb|ir
8536;1;461183;4660069;0;0;rgb|ir
8552;1;461183;4660069;0;0;rgb|ir
8568;1;461183;4660069;0;0;rgb|ir
8584;1;461183;4660069;0;0;rgb|ir
8600;1;461183;4660069;0;0;rgb|ir
8616;1;461183;4660069;0;0;rgb|ir
8632;1;461183;4660069;0;0;rgb|ir
8648;1;461183;4660069;0;0;rgb|ir
8664;1;461183;4660069;0;0;rgb|ir
8680;1;461183;4660069;0;0;rgb|ir
8696;1;461183;4660069;0;0;rgb|ir
8712;1;461183;4660069;0;0;rgb|ir
8728;1;461183;4660069;0;0;rgb|ir
8744;1;461183;4660069;0;0;rgb|ir
8760;1;461183;4660069;0;0;rgb|ir
8776;1;461183;4660069;0;0;rgb|ir
8792;1;461183;4660069;0;0;rgb|ir
8808;1;461183;4660069;0;0;rgb|ir
8824;1;461183;4660069;0;0;rgb|ir
8840;1;461183;4660069;0;0;rgb|ir
8856;1;461183;4660069;0;0;rgb|ir
8872;1;461183;4660069;0;0;rgb|ir
8888;1;461183;4660069;0;0;rgb|ir
8904;1;461183;4660069;0;0;rgb|ir
8920;1;461183;4660069;0;0;rgb|ir
8936;1;461183;4660069;0;0;rgb|ir
8952;1;461183;4660069;0;0;rgb|ir
8968;1;461183;4660069;0;0;rgb|ir
8984;1;461183;4660069;0;0;rgb|ir
9001;1;461183;4660069;0;0;rgb|ir
9017;1;461183;4660069;0;0;rgb|ir
9033;1;461183;4660069;0;0;rgb|ir
9049;1;461183;4660069;0;0;rgb|ir
9065;1;461183;4660069;0;0;rgb|ir
9081;1;461183;4660069;0;0;rgb|ir
9097;1;461183;4660069;0;0;rgb|ir
9113;1;461183;4660069;0;0;rgb|ir
9129;1;461183;4660069;0;0;rgb|ir
9145;1;461183;4660069;0;0;rgb|ir
9161;1;461183;4660069;0;0;rgb|ir
9177;1;461183;4660069;0;0;rgb|ir
9193;1;461183;4660069;0;0;rgb|ir
9209;1;461183;4660069;0;0;rgb|ir
9225;1;461183;4660069;0;0;rgb|ir
9241;1;461183;4660069;0;0;rgb|ir
9257;1;461183;4660069;0;0;rgb|ir
9273;1;461183;4660069;0;0;rgb|ir
9289;1;461183;4660069;0;0;rgb|ir
9305;1;461183;4660069;0;0;rgb|ir
9321;1;461183;4660069;0;0;rgb|ir
9337;1;461183;4660069;0;0;rgb|ir
9353;1;461183;4660069;0;0;rgb|ir
9369;1;461183;4660069;0;0;rgb|ir
9385;1;461183;4660069;0;0;rgb|ir
9401;1;461183;4660069;0;0;rgb|ir
9417;1;461183;4660069;0;0;rgb|ir
9433;1;461183;4660069;0;0;rgb|ir
9449;1;461183;4660069;0;0;rgb|ir
9465;1;461183;4660069;0;0;rgb|ir
9481;1;461183;4660069;0;0;rgb|ir
9497;1;461183;4660069;0;0;rgb|ir
9513;1;461183;4660069;0;0;rgb|ir
9529;1;461183;4660069;0;0;rgb|ir
9545;1;461183;4660069;0;0;rgb|ir
9561;1;461183;4660069;0;0;rgb|ir
9577;1;461183;4660069;0;0;rgb|ir
9593;1;461183;4660069;0;0;rgb|ir
9609;1;461183;4660069;0;1;rgb|ir
9625;1;461183;4660069;0;0;rgb|ir
9641;1;461183;4660069;0;0;rgb|ir
9657;1;461183;4660069;0;0;rgb|ir
9673;1;461183;4660069;0;0;rgb|ir
9689;1;461183;4660069;0;0;rgb|ir
9705;1;461183;4660069;0;0;rgb|ir
9721;1;461183;4660069;0;0;rgb|ir
